Class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Looking back_right,0.4919932782649994,0.2532641291618347,-0.44409921765327454,0.999915361404419,0.5092443227767944,0.23542653024196625,-0.46343404054641724,0.9997605085372925,0.5167645812034607,0.2343006134033203,-0.4634457528591156,0.9997291564941406,0.5244436860084534,0.23303848505020142,-0.4634098708629608,0.999742329120636,0.49737420678138733,0.23703554272651672,-0.42358332872390747,0.9997790455818176,0.4960366189479828,0.23710550367832184,-0.42373350262641907,0.9997814297676086,0.49509620666503906,0.2370438426733017,-0.4240485429763794,0.999828577041626,0.5692955255508423,0.23569293320178986,-0.4461732506752014,0.9994906187057495,0.5307233333587646,0.2404247671365738,-0.27064967155456543,0.9996784329414368,0.5175753235816956,0.26883161067962646,-0.43287551403045654,0.9999311566352844,0.5020914077758789,0.2703114449977875,-0.380044549703598,0.999933123588562,0.7477603554725647,0.3259398937225342,-0.33496150374412537,0.9996912479400635,0.4655529856681824,0.3352307677268982,-0.22428052127361298,0.9999164342880249,0.7794284224510193,0.44865673780441284,-0.23414292931556702,0.9573693871498108,0.4389721751213074,0.4659574627876282,-0.09901358932256699,0.9536572098731995,0.7677488923072815,0.5553739070892334,-0.26750436425209045,0.9393900632858276,0.4655836224555969,0.5756956934928894,-0.18197694420814514,0.9360878467559814,0.767099142074585,0.5891245007514954,-0.309339314699173,0.9097980260848999,0.4661529064178467,0.6118259429931641,-0.21702952682971954,0.8992565870285034,0.7472160458564758,0.5860872864723206,-0.3507581651210785,0.9161477088928223,0.4899067282676697,0.6100274324417114,-0.2590683698654175,0.9063852429389954,0.7417100667953491,0.5755192637443542,-0.28028327226638794,0.9102519750595093,0.4977242052555084,0.5992487668991089,-0.20018884539604187,0.9090310335159302,0.682249903678894,0.5549924969673157,0.0034988243132829666,0.9994844198226929,0.5333158373832703,0.5616521835327148,-0.0038234733510762453,0.9997725486755371,0.6721698641777039,0.6607370376586914,0.22454626858234406,0.8868474364280701,0.5319182276725769,0.6690269112586975,0.2419341802597046,0.970939040184021,0.6651543974876404,0.7206621766090393,0.70309978723526,0.9179790616035461,0.5317126512527466,0.7562100291252136,0.6494095921516418,0.9335963129997253,0.6494694352149963,0.7307147979736328,0.7441971898078918,0.8490565419197083,0.541776180267334,0.7605305910110474,0.6885124444961548,0.792669951915741,0.7204049229621887,0.7707659006118774,0.6508802175521851,0.9052538275718689,0.5432260632514954,0.8184725046157837,0.5772835612297058,0.8992018699645996
Looking back_right,0.4936642050743103,0.2532496452331543,-0.4568694531917572,0.9999193549156189,0.5104736089706421,0.2353488653898239,-0.47550061345100403,0.9997716546058655,0.5180678963661194,0.2341901957988739,-0.47551587224006653,0.9997414946556091,0.5257331728935242,0.23288457095623016,-0.4754525423049927,0.9997538924217224,0.49828052520751953,0.23697695136070251,-0.4344472587108612,0.9997881650924683,0.496771901845932,0.23703961074352264,-0.4345815181732178,0.9997900128364563,0.4956493675708771,0.23697511851787567,-0.4348900020122528,0.9998351335525513,0.5704181790351868,0.23526665568351746,-0.45232200622558594,0.9995117783546448,0.5308867692947388,0.24009965360164642,-0.27139532566070557,0.9996896386146545,0.5190589427947998,0.2687535583972931,-0.4426342844963074,0.9999344348907471,0.5033665299415588,0.2702207565307617,-0.3881568908691406,0.9999361038208008,0.7504419088363647,0.3248613178730011,-0.3372434079647064,0.9996968507766724,0.46576011180877686,0.3339550793170929,-0.2291383296251297,0.9999179840087891,0.7799485325813293,0.44718918204307556,-0.23487694561481476,0.9583665132522583,0.4391202926635742,0.4640003740787506,-0.10519573837518692,0.9540454745292664,0.7692891955375671,0.553726851940155,-0.27404361963272095,0.9410001039505005,0.46587806940078735,0.5747990608215332,-0.20104412734508514,0.9374196529388428,0.7719762325286865,0.5868448615074158,-0.3164239227771759,0.9117221236228943,0.4662085473537445,0.6106801629066467,-0.23977836966514587,0.901286780834198,0.751685619354248,0.5844821333885193,-0.35778629779815674,0.9179633259773254,0.490387499332428,0.6092616319656372,-0.2825852930545807,0.9082802534103394,0.7453992366790771,0.5746219158172607,-0.28691691160202026,0.9121544361114502,0.49829280376434326,0.5984722375869751,-0.21931782364845276,0.9108326435089111,0.6819362044334412,0.5543826222419739,0.00596985500305891,0.9994985461235046,0.5330349206924438,0.5602027177810669,-0.006299606990069151,0.9997772574424744,0.6719797253608704,0.6607260704040527,0.26940053701400757,0.8861663341522217,0.5321907997131348,0.6683076620101929,0.24680911004543304,0.9709813594818115,0.6654772758483887,0.7201868295669556,0.7342019081115723,0.9184086918830872,0.531716525554657,0.7560573220252991,0.6665257811546326,0.9339446425437927,0.6497208476066589,0.7298186421394348,0.7755079865455627,0.8508105874061584,0.5415723919868469,0.7605177760124207,0.7074277997016907,0.7934396862983704,0.7217231392860413,0.7685958743095398,0.6775779128074646,0.9056439399719238,0.5432423949241638,0.8180257081985474,0.5888739228248596,0.8994587063789368
Looking back_right,0.49491775035858154,0.25314652919769287,-0.4578830599784851,0.9999232888221741,0.5114272832870483,0.2352277636528015,-0.47720450162887573,0.999782919883728,0.5190070867538452,0.23403872549533844,-0.47721704840660095,0.9997540712356567,0.5266904830932617,0.2326967418193817,-0.4771648943424225,0.9997658729553223,0.49923694133758545,0.23691131174564362,-0.4360692501068115,0.9997976422309875,0.49766939878463745,0.23698872327804565,-0.436212420463562,0.9997989535331726,0.4964717924594879,0.23693516850471497,-0.43652477860450745,0.9998419880867004,0.5713594555854797,0.23505717515945435,-0.4552103877067566,0.9995342493057251,0.5312996506690979,0.2400096356868744,-0.2752850651741028,0.9997014999389648,0.5202659964561462,0.2686305344104767,-0.4444939196109772,0.9999376535415649,0.5047988295555115,0.2701258361339569,-0.38988548517227173,0.99993896484375,0.752551257610321,0.3244413137435913,-0.33571892976760864,0.9997055530548096,0.4658903479576111,0.33379316329956055,-0.22964875400066376,0.9999200701713562,0.7806820273399353,0.4455132782459259,-0.23401886224746704,0.9595127105712891,0.43966788053512573,0.463419109582901,-0.11078087240457535,0.9545132517814636,0.7700484991073608,0.5531240701675415,-0.2771936357021332,0.9429951310157776,0.46663981676101685,0.5743556022644043,-0.21653063595294952,0.938847541809082,0.7754830718040466,0.5857030749320984,-0.31803858280181885,0.9142435193061829,0.4666275382041931,0.6100591421127319,-0.25747624039649963,0.9035043120384216,0.7542898058891296,0.5837688446044922,-0.35904204845428467,0.9203724265098572,0.4913265109062195,0.6088429689407349,-0.30206310749053955,0.9103903770446777,0.7474212646484375,0.5742456912994385,-0.2896150052547455,0.9147060513496399,0.4993446469306946,0.5980403423309326,-0.23563982546329498,0.912808358669281,0.6820002198219299,0.5543715953826904,0.0065790568478405476,0.9995115995407104,0.5332621932029724,0.5599173307418823,-0.00688658282160759,0.9997823238372803,0.6718699932098389,0.660713255405426,0.29386651515960693,0.8857473134994507,0.532585620880127,0.6682960987091064,0.2587425112724304,0.9710327982902527,0.6655206084251404,0.7200354337692261,0.7468447685241699,0.9184685349464417,0.5317131280899048,0.7562486529350281,0.6731430888175964,0.934063732624054,0.649802029132843,0.729617178440094,0.7873183488845825,0.8520418405532837,0.5409851670265198,0.7607535123825073,0.7133336067199707,0.7937883138656616,0.72245854139328,0.7676467299461365,0.6888887286186218,0.9057437181472778,0.5434302091598511,0.8179025650024414,0.5937835574150085,0.8992708325386047
Looking back_right,0.4971889853477478,0.2534308433532715,-0.4550158381462097,0.9999260902404785,0.5132117867469788,0.23536942899227142,-0.4732154905796051,0.9997897744178772,0.5205440521240234,0.2341901659965515,-0.47324955463409424,0.999761700630188,0.5282230973243713,0.23284360766410828,-0.4731878936290741,0.9997729063034058,0.5014027953147888,0.23698832094669342,-0.4330972731113434,0.9998026490211487,0.4999539256095886,0.23704864084720612,-0.43323832750320435,0.9998036623001099,0.4988856613636017,0.2369830161333084,-0.4335608184337616,0.999845564365387,0.5725365281105042,0.23512206971645355,-0.4515279233455658,0.9995471239089966,0.5330666899681091,0.24005566537380219,-0.2734825015068054,0.9997073411941528,0.5220681428909302,0.26884207129478455,-0.44141942262649536,0.9999399781227112,0.506671130657196,0.27032309770584106,-0.38792723417282104,0.9999410510063171,0.7537193298339844,0.32429075241088867,-0.3313547968864441,0.9997120499610901,0.46711912751197815,0.33372145891189575,-0.23173639178276062,0.9999208450317383,0.781892716884613,0.4453877806663513,-0.23071181774139404,0.9606003165245056,0.4405474364757538,0.46354997158050537,-0.11134878545999527,0.9550545811653137,0.7701501250267029,0.5532665252685547,-0.27788540720939636,0.94432133436203,0.4677116274833679,0.5742879509925842,-0.2158767431974411,0.9402711987495422,0.7749282121658325,0.5857917070388794,-0.32082217931747437,0.9159245491027832,0.4671340882778168,0.6098470091819763,-0.2557397186756134,0.9057103395462036,0.7537927031517029,0.5839115381240845,-0.3620895743370056,0.9219347834587097,0.4923674464225769,0.6087244749069214,-0.30001363158226013,0.9124522805213928,0.747124969959259,0.574424684047699,-0.2907319664955139,0.9164276719093323,0.5005820989608765,0.5979618430137634,-0.23491834104061127,0.9147397875785828,0.6822660565376282,0.5546621680259705,0.00656206626445055,0.9995294809341431,0.5334054827690125,0.5600588321685791,-0.006866244599223137,0.9997881054878235,0.6720163226127625,0.6611748933792114,0.2905586063861847,0.8866798877716064,0.532950758934021,0.668666660785675,0.2629843056201935,0.9710105657577515,0.6656984090805054,0.7200644612312317,0.7483209371566772,0.9192236065864563,0.5317195057868958,0.7568070292472839,0.6810804009437561,0.9343399405479431,0.6500052809715271,0.7296855449676514,0.7889423370361328,0.852651834487915,0.5407347679138184,0.7613579630851746,0.7213861346244812,0.7941554188728333,0.7231059670448303,0.7677333354949951,0.6885194778442383,0.9063500165939331,0.5438083410263062,0.8180848956108093,0.6020689606666565,0.8996577858924866
Looking back_right,0.4982137978076935,0.2532389461994171,-0.4281645119190216,0.9999293684959412,0.514423668384552,0.23521174490451813,-0.44665050506591797,0.9997975826263428,0.5215426683425903,0.23406994342803955,-0.4467031955718994,0.999770998954773,0.5291568636894226,0.232756108045578,-0.446654736995697,0.9997815489768982,0.503020167350769,0.2367207109928131,-0.40724456310272217,0.9998086094856262,0.501716673374176,0.23675565421581268,-0.40737947821617126,0.999809741973877,0.5008020401000977,0.23666565120220184,-0.40771687030792236,0.9998497366905212,0.5731162428855896,0.23511973023414612,-0.4326333999633789,0.9995653629302979,0.5344293117523193,0.2400027960538864,-0.25641417503356934,0.999715268611908,0.5227851867675781,0.2687464654445648,-0.4177209734916687,0.9999428987503052,0.5075380206108093,0.2701583206653595,-0.3652366101741791,0.9999436140060425,0.7538341283798218,0.3241305351257324,-0.3226166069507599,0.99972003698349,0.46766915917396545,0.33357498049736023,-0.22105206549167633,0.9999207854270935,0.7830674648284912,0.44524314999580383,-0.22420093417167664,0.9621931314468384,0.4410257339477539,0.4636678397655487,-0.1021062359213829,0.9554868340492249,0.7701545357704163,0.5533769726753235,-0.2674296498298645,0.946548342704773,0.46792736649513245,0.5742111802101135,-0.20013491809368134,0.9415696263313293,0.7745727300643921,0.5858472585678101,-0.3107268214225769,0.9189037680625916,0.4671342372894287,0.6097044348716736,-0.2388201653957367,0.9076797962188721,0.7534158229827881,0.5839280486106873,-0.35253670811653137,0.9246526956558228,0.49268394708633423,0.6086133122444153,-0.2830382287502289,0.9142360687255859,0.7468607425689697,0.5744397044181824,-0.2804621756076813,0.9192745089530945,0.5009647607803345,0.5978463292121887,-0.21921278536319733,0.9163326025009155,0.6823206543922424,0.5547387003898621,0.006544518284499645,0.9995482563972473,0.5334336757659912,0.5600760579109192,-0.00684716971591115,0.9997939467430115,0.6720200181007385,0.6611794829368591,0.27821049094200134,0.8890414834022522,0.5329961776733398,0.668774425983429,0.2614091634750366,0.9712121486663818,0.6654312610626221,0.720108151435852,0.7396795749664307,0.9203897714614868,0.5316973328590393,0.7569059729576111,0.672860324382782,0.9350476264953613,0.6492441892623901,0.7297405004501343,0.7805860638618469,0.8546440601348877,0.5405966639518738,0.7614396214485168,0.7117701768875122,0.7958453893661499,0.7231208682060242,0.7678301334381104,0.6847604513168335,0.9076716303825378,0.543811023235321,0.8182004690170288,0.5963752865791321,0.9006127715110779
Looking back_right,0.49890366196632385,0.25323787331581116,-0.4295688271522522,0.999930202960968,0.5150228142738342,0.23523558676242828,-0.4478072226047516,0.9997996091842651,0.5221146941184998,0.23408859968185425,-0.4478512108325958,0.9997738003730774,0.5297593474388123,0.2327626347541809,-0.44781407713890076,0.9997840523719788,0.5038958191871643,0.23674160242080688,-0.40931403636932373,0.9998096823692322,0.5027870535850525,0.23677800595760345,-0.40944674611091614,0.9998106360435486,0.5020795464515686,0.23668915033340454,-0.40977516770362854,0.9998499751091003,0.5737960338592529,0.2351144701242447,-0.4317455291748047,0.999572217464447,0.535917341709137,0.24002432823181152,-0.2592775523662567,0.9997162818908691,0.5240854024887085,0.2687462270259857,-0.4179425537586212,0.9999438524246216,0.5089674592018127,0.2701564431190491,-0.36664795875549316,0.9999441504478455,0.7546002864837646,0.3241126239299774,-0.3184080421924591,0.9997161626815796,0.46939828991889954,0.3333892226219177,-0.2246108055114746,0.9999191761016846,0.783743143081665,0.4452400207519531,-0.21967029571533203,0.9623169898986816,0.44121357798576355,0.46350768208503723,-0.10433313995599747,0.9550203680992126,0.7703256011009216,0.5533838868141174,-0.2582215964794159,0.9462818503379822,0.4679836332798004,0.5740967988967896,-0.20032215118408203,0.9406307935714722,0.7743254899978638,0.585867702960968,-0.3008548617362976,0.9184423685073853,0.46713986992836,0.6094476580619812,-0.23898115754127502,0.9065924286842346,0.753140389919281,0.5839420557022095,-0.3441110849380493,0.9242097735404968,0.4929821491241455,0.6084181070327759,-0.2831066846847534,0.9132229089736938,0.7466704249382019,0.574438214302063,-0.2718361020088196,0.9188851118087769,0.5012415051460266,0.5977256298065186,-0.21938768029212952,0.9153203368186951,0.6833558082580566,0.5547177195549011,0.007042333018034697,0.9995525479316711,0.533572793006897,0.5600500106811523,-0.007319001946598291,0.9997953772544861,0.6720821857452393,0.661222517490387,0.2776305675506592,0.890493631362915,0.5330074429512024,0.6688642501831055,0.260127454996109,0.9714827537536621,0.6649506092071533,0.7201409935951233,0.7394744157791138,0.9211238622665405,0.5316953063011169,0.7571399807929993,0.6681174635887146,0.9357688426971436,0.6479572057723999,0.7298406958580017,0.7804546356201172,0.856254518032074,0.5405963659286499,0.7619450688362122,0.7064067125320435,0.7971668243408203,0.7226460576057434,0.7679607272148132,0.6840797662734985,0.9082011580467224,0.5435993671417236,0.8182075023651123,0.5874013304710388,0.901171088218689
Looking back_right,0.500527560710907,0.25330105423927307,-0.43720340728759766,0.999930202960968,0.5167246460914612,0.23529841005802155,-0.45019856095314026,0.9998000264167786,0.5237815976142883,0.2341490238904953,-0.4502534568309784,0.9997739791870117,0.5314499735832214,0.23281311988830566,-0.4502164125442505,0.999784529209137,0.5054348111152649,0.23680391907691956,-0.4170769453048706,0.999809980392456,0.5043132901191711,0.23684456944465637,-0.41721469163894653,0.9998108148574829,0.5035901069641113,0.23676232993602753,-0.4175468385219574,0.9998502135276794,0.5751935839653015,0.23517827689647675,-0.4362056851387024,0.999571681022644,0.5379129648208618,0.24012528359889984,-0.26966622471809387,0.99971604347229,0.525611937046051,0.2687492072582245,-0.42104172706604004,0.9999440908432007,0.5103241801261902,0.27019202709198,-0.3759091794490814,0.9999441504478455,0.7554981112480164,0.3240950405597687,-0.3176214098930359,0.99970543384552,0.470249205827713,0.3341151773929596,-0.24211326241493225,0.9999176859855652,0.7844234108924866,0.44524192810058594,-0.21563440561294556,0.9615886211395264,0.4414171874523163,0.46516162157058716,-0.12004047632217407,0.9546010494232178,0.7705582976341248,0.5531581044197083,-0.25777876377105713,0.9442803263664246,0.46899667382240295,0.5741982460021973,-0.21659216284751892,0.9395642280578613,0.7742896676063538,0.5859103798866272,-0.30063778162002563,0.9157121777534485,0.46754202246665955,0.6094475984573364,-0.25745174288749695,0.9054692387580872,0.7530270218849182,0.5839537382125854,-0.3439396917819977,0.9217541813850403,0.49385300278663635,0.6084119081497192,-0.3014557957649231,0.9122544527053833,0.7466479539871216,0.5744297504425049,-0.27170488238334656,0.9166005253791809,0.5024855732917786,0.5977668166160583,-0.23571445047855377,0.9144782423973083,0.6848133206367493,0.5547059774398804,0.009201502427458763,0.9995529055595398,0.534668505191803,0.5600054860115051,-0.009432426653802395,0.9997953176498413,0.6730945706367493,0.6612193584442139,0.2868552803993225,0.8902568817138672,0.5330231189727783,0.669055700302124,0.2589518427848816,0.9711955189704895,0.6647213101387024,0.7205080389976501,0.7395845651626587,0.921130359172821,0.5314624309539795,0.7579764127731323,0.6666879653930664,0.9354144334793091,0.6474869251251221,0.7302709817886353,0.7803524136543274,0.8566952347755432,0.5401782989501953,0.7627710700035095,0.7046618461608887,0.7961610555648804,0.7225574851036072,0.7692404389381409,0.683404266834259,0.9077273607254028,0.5435951352119446,0.8185744881629944,0.5839584469795227,0.9001028537750244
Looking back_right,0.5018903613090515,0.2537453770637512,-0.43719643354415894,0.9999319911003113,0.5184943079948425,0.23574307560920715,-0.44979327917099,0.9998036623001099,0.5256548523902893,0.23454944789409637,-0.44985145330429077,0.9997779130935669,0.5335695147514343,0.23315627872943878,-0.44980770349502563,0.9997885823249817,0.5067898035049438,0.2372976839542389,-0.41641563177108765,0.999813973903656,0.5055739879608154,0.23734089732170105,-0.4165627360343933,0.9998148083686829,0.5047350525856018,0.23726698756217957,-0.4169120788574219,0.9998533129692078,0.5773504376411438,0.23542848229408264,-0.4231228232383728,0.99957674741745,0.5387897491455078,0.24040022492408752,-0.26813822984695435,0.9997206330299377,0.5268853306770325,0.26908284425735474,-0.4207908809185028,0.9999455809593201,0.5112780928611755,0.2705221176147461,-0.37572401762008667,0.9999457001686096,0.7557805180549622,0.3240808844566345,-0.3032083809375763,0.9997037649154663,0.47107845544815063,0.3341327905654907,-0.242525115609169,0.9999187588691711,0.786089301109314,0.44515836238861084,-0.20792445540428162,0.9621650576591492,0.442452609539032,0.4657991826534271,-0.13071222603321075,0.9552421569824219,0.7714136242866516,0.5527734756469727,-0.2569224238395691,0.9442759156227112,0.4702009856700897,0.5742432475090027,-0.23383623361587524,0.9400594830513,0.7743020057678223,0.5859085917472839,-0.3013356328010559,0.9155415296554565,0.46835824847221375,0.6094477772712708,-0.27608954906463623,0.9063580632209778,0.7529869079589844,0.5838959813117981,-0.3432101905345917,0.9216092228889465,0.4954930245876312,0.6084080934524536,-0.31967589259147644,0.9130622148513794,0.7468373775482178,0.5743491649627686,-0.2707631289958954,0.9165838360786438,0.5044860243797302,0.5978078842163086,-0.2528297007083893,0.9153545498847961,0.6864991188049316,0.5544255971908569,0.011110123246908188,0.9995611310005188,0.5362921953201294,0.5599473118782043,-0.011320010758936405,0.9997987151145935,0.6731040477752686,0.6611701250076294,0.2894667685031891,0.8903875350952148,0.533329427242279,0.6690863966941833,0.25820469856262207,0.9710163474082947,0.6638810634613037,0.7205262780189514,0.7283384799957275,0.9203299880027771,0.531195342540741,0.7588568925857544,0.6369037628173828,0.9350187182426453,0.6462721824645996,0.7303579449653625,0.7666620016098022,0.856360673904419,0.5394847393035889,0.7637361884117126,0.6713671684265137,0.795161783695221,0.7220781445503235,0.7699854969978333,0.6797412037849426,0.9067628383636475,0.5437136888504028,0.8191161751747131,0.5565940141677856,0.8990012407302856
Looking back_right,0.5038780570030212,0.25475236773490906,-0.4550643861293793,0.9999313950538635,0.5204787254333496,0.23661908507347107,-0.4664730429649353,0.9998012185096741,0.5276489853858948,0.23538680374622345,-0.466523140668869,0.9997742176055908,0.5358640551567078,0.2339206039905548,-0.4664669930934906,0.9997857213020325,0.5087343454360962,0.2381659299135208,-0.4337092339992523,0.9998129606246948,0.5074756145477295,0.23816552758216858,-0.4338653087615967,0.9998135566711426,0.5065749883651733,0.23806218802928925,-0.43421289324760437,0.9998530745506287,0.5798895359039307,0.23571375012397766,-0.4259539842605591,0.9995670318603516,0.5404892563819885,0.24066737294197083,-0.27910763025283813,0.9997183680534363,0.5288100242614746,0.2698290944099426,-0.4346189796924591,0.9999448657035828,0.5128851532936096,0.27126145362854004,-0.3904356062412262,0.9999452829360962,0.7559295892715454,0.3238600194454193,-0.3082115948200226,0.9997001886367798,0.47243064641952515,0.33374494314193726,-0.2521754205226898,0.9999205470085144,0.787824273109436,0.44425103068351746,-0.20835308730602264,0.9617825150489807,0.44291266798973083,0.4658030867576599,-0.14613841474056244,0.9554061889648438,0.7714184522628784,0.552584707736969,-0.2762068212032318,0.9428489804267883,0.4704716205596924,0.5742372870445251,-0.25688067078590393,0.9397661089897156,0.7741216421127319,0.5859314799308777,-0.32542964816093445,0.9134671688079834,0.46895262598991394,0.6094017624855042,-0.30288904905319214,0.9060829281806946,0.7528076767921448,0.5838531255722046,-0.36582499742507935,0.9197570085525513,0.4960647225379944,0.6083548665046692,-0.34631651639938354,0.912838876247406,0.7467816472053528,0.5742775797843933,-0.2902800440788269,0.9147693514823914,0.5050234198570251,0.5977818965911865,-0.2761523127555847,0.9152308702468872,0.6874580979347229,0.5542399883270264,0.012989996932446957,0.999558687210083,0.5373262166976929,0.5596063733100891,-0.013179200701415539,0.9997993111610413,0.67318195104599,0.6608275175094604,0.31588107347488403,0.8890942335128784,0.5337128639221191,0.6690797805786133,0.2610653340816498,0.9709229469299316,0.6633459329605103,0.7205546498298645,0.7374460697174072,0.9196596145629883,0.5311204195022583,0.7589784264564514,0.638754665851593,0.9346083402633667,0.6454450488090515,0.730465292930603,0.773922324180603,0.8549309968948364,0.539332926273346,0.7638497352600098,0.6755822896957397,0.793560802936554,0.7220151424407959,0.7701917886734009,0.680524468421936,0.9057721495628357,0.5438244938850403,0.8191254138946533,0.560616672039032,0.8978019952774048
Looking back_right,0.5055354237556458,0.2560047507286072,-0.44835957884788513,0.999933123588562,0.521957278251648,0.2376725673675537,-0.46202370524406433,0.9998049736022949,0.5292254090309143,0.2364044189453125,-0.4620668888092041,0.9997785687446594,0.5377487540245056,0.2348678857088089,-0.46201208233833313,0.9997896552085876,0.5100974440574646,0.23921354115009308,-0.4268476366996765,0.9998165369033813,0.5088422894477844,0.23917099833488464,-0.4269966185092926,0.9998171329498291,0.5079413056373596,0.23905442655086517,-0.4273483455181122,0.9998559951782227,0.5829676985740662,0.23599955439567566,-0.4287797212600708,0.9995742440223694,0.5425161123275757,0.2409716546535492,-0.27138999104499817,0.9997238516807556,0.5305701494216919,0.27082934975624084,-0.4302782118320465,0.9999464154243469,0.5145955681800842,0.2724821865558624,-0.3831329345703125,0.9999468922615051,0.7574880123138428,0.32361671328544617,-0.3065488934516907,0.9997036457061768,0.4746477007865906,0.33276015520095825,-0.24613195657730103,0.9999231100082397,0.788618266582489,0.4439016580581665,-0.20940648019313812,0.9621303677558899,0.4430502653121948,0.46517863869667053,-0.1439184695482254,0.9561375379562378,0.7713232636451721,0.5526394844055176,-0.26975998282432556,0.9431582093238831,0.4705544412136078,0.5738742351531982,-0.24759817123413086,0.9410251975059509,0.7738961577415466,0.5859980583190918,-0.3186533749103546,0.9138512015342712,0.4690423905849457,0.6090672016143799,-0.2916621267795563,0.9079516530036926,0.7526187896728516,0.5838558673858643,-0.3592790961265564,0.9200752973556519,0.4960092604160309,0.6078489422798157,-0.334757924079895,0.9145278334617615,0.74644535779953,0.5742777585983276,-0.283742219209671,0.9151265025138855,0.5049228072166443,0.5970470905303955,-0.2666487395763397,0.9168271422386169,0.6874871850013733,0.5542241930961609,0.014203483238816261,0.9995649456977844,0.5375016927719116,0.5595343708992004,-0.014404833316802979,0.9998019933700562,0.6732157468795776,0.6608673930168152,0.3086856007575989,0.889909565448761,0.5337176322937012,0.6690744757652283,0.2569129467010498,0.9714260101318359,0.6630579233169556,0.7205716371536255,0.7334030866622925,0.9200887084007263,0.5309193134307861,0.7590503096580505,0.6322737336158752,0.9353310465812683,0.6451879739761353,0.7304766774177551,0.7702497243881226,0.8553870320320129,0.5390860438346863,0.763945996761322,0.6681416034698486,0.7944267392158508,0.7217820286750793,0.7702070474624634,0.6770374178886414,0.9061608910560608,0.5437799692153931,0.8190768361091614,0.5480945110321045,0.8984578847885132
Looking back_right,0.5077755451202393,0.2564583718776703,-0.44612112641334534,0.9999353289604187,0.5245407223701477,0.23792137205600739,-0.46081164479255676,0.9998109340667725,0.5319417715072632,0.23662850260734558,-0.46084868907928467,0.9997856616973877,0.5407093167304993,0.23509345948696136,-0.46079689264297485,0.9997959733009338,0.5124087929725647,0.23951344192028046,-0.42458203434944153,0.9998215436935425,0.5110946893692017,0.23945368826389313,-0.42472806572914124,0.9998220801353455,0.5101211667060852,0.23932453989982605,-0.4250771403312683,0.9998595118522644,0.5863982439041138,0.2362004518508911,-0.43064501881599426,0.9995872974395752,0.5450722575187683,0.24103869497776031,-0.2687937617301941,0.9997307062149048,0.5330519676208496,0.270999014377594,-0.42921754717826843,0.9999483227729797,0.5166385173797607,0.27274423837661743,-0.3808326721191406,0.9999486804008484,0.760442316532135,0.32363566756248474,-0.30750149488449097,0.9997062683105469,0.4771172106266022,0.3325769603252411,-0.24344375729560852,0.9999240636825562,0.7894201874732971,0.44392943382263184,-0.21060805022716522,0.9624762535095215,0.44360584020614624,0.46429359912872314,-0.1423896700143814,0.9561975598335266,0.7712251543998718,0.5526496171951294,-0.26552706956863403,0.9433610439300537,0.4709806740283966,0.5722353458404541,-0.24701128900051117,0.9410367012023926,0.7736751437187195,0.586017906665802,-0.312615305185318,0.9141315817832947,0.46936121582984924,0.6071071624755859,-0.2902962565422058,0.9081310033798218,0.7524923086166382,0.5837991833686829,-0.3540513515472412,0.9202645421028137,0.4963047206401825,0.6063011884689331,-0.33275002241134644,0.9146170616149902,0.7463034987449646,0.5742653012275696,-0.2793031930923462,0.9152691960334778,0.5053601264953613,0.5949913263320923,-0.26563897728919983,0.9168582558631897,0.687694787979126,0.5541998744010925,0.015282614156603813,0.9995721578598022,0.5380600094795227,0.5593041777610779,-0.015509876422584057,0.9998045563697815,0.6738913655281067,0.6608823537826538,0.29723572731018066,0.8900431394577026,0.5337211489677429,0.6686276793479919,0.25123387575149536,0.9716651439666748,0.6630088686943054,0.7205626964569092,0.7332785129547119,0.920044481754303,0.5306974053382874,0.7590252757072449,0.6309934854507446,0.9360649585723877,0.6451168656349182,0.7304512858390808,0.7703789472579956,0.8556978702545166,0.5387378931045532,0.7638288140296936,0.6673527359962463,0.7953537702560425,0.7217748761177063,0.7702209949493408,0.6797619462013245,0.906179666519165,0.5435768961906433,0.8190916180610657,0.5479147434234619,0.8992865085601807
